,Date,Open,High,Low,Close,Adj Close,Volume
252,"Feb 23, 2024",381.98,385.46,369.40,375.32,375.32,"1,755,398,357"
253,"Feb 22, 2024",378.71,386.59,374.30,382.01,382.01,"2,002,118,598"
254,"Feb 21, 2024",354.86,379.07,351.40,378.54,378.54,"2,264,483,250"
255,"Feb 20, 2024",351.81,360.37,346.07,354.86,354.86,"1,489,888,631"
256,"Feb 19, 2024",349.68,355.70,349.62,351.81,351.81,"1,290,009,052"
257,"Feb 18, 2024",352.91,358.01,349.68,349.68,349.68,"959,954,204"
258,"Feb 17, 2024",360.87,363.28,349.04,352.91,352.91,"1,101,515,839"
259,"Feb 16, 2024",354.69,365.56,351.70,360.89,360.89,"1,461,675,119"
260,"Feb 15, 2024",334.21,365.13,333.85,354.71,354.71,"1,744,161,787"
261,"Feb 14, 2024",324.87,334.37,323.88,334.25,334.25,"887,463,520"
262,"Feb 13, 2024",327.93,329.21,319.48,324.87,324.87,"886,487,720"
263,"Feb 12, 2024",320.80,331.44,315.93,327.94,327.94,"982,444,950"
264,"Feb 11, 2024",323.10,324.77,320.31,320.79,320.79,"706,320,478"
265,"Feb 10, 2024",323.87,325.43,319.58,323.13,323.13,"737,748,174"
266,"Feb 9, 2024",318.92,325.64,318.20,323.84,323.84,"1,094,700,959"
267,"Feb 8, 2024",307.57,320.41,307.51,318.87,318.87,"1,206,142,745"
268,"Feb 7, 2024",302.71,308.48,300.85,307.63,307.63,"776,516,914"
269,"Feb 6, 2024",300.86,303.57,300.64,302.71,302.71,"680,038,428"
270,"Feb 5, 2024",304.72,306.52,299.55,300.85,300.85,"826,414,727"
271,"Feb 4, 2024",299.72,307.41,298.21,304.73,304.73,"818,836,774"
272,"Feb 3, 2024",301.18,303.51,299.63,299.74,299.74,"606,345,017"
273,"Feb 2, 2024",300.16,304.29,299.94,301.15,301.15,"699,579,739"
274,"Feb 1, 2024",300.35,301.88,296.56,300.18,300.18,"754,502,530"
275,"Jan 31, 2024",307.47,307.86,298.96,300.35,300.35,"814,318,731"
276,"Jan 30, 2024",310.71,312.96,306.92,307.46,307.46,"777,667,889"
277,"Jan 29, 2024",305.02,310.71,304.60,310.71,310.71,"824,640,185"
278,"Jan 28, 2024",305.77,308.77,303.29,304.98,304.98,"782,354,766"
279,"Jan 27, 2024",302.32,307.41,302.06,305.82,305.82,"691,653,061"
280,"Jan 26, 2024",291.94,303.79,290.88,302.32,302.32,"964,268,733"
281,"Jan 25, 2024",293.09,296.05,287.73,291.92,291.92,"1,086,918,042"
282,"Jan 24, 2024",298.41,300.34,290.85,293.09,293.09,"960,725,208"
283,"Jan 23, 2024",305.44,311.17,291.06,298.40,298.40,"1,065,495,592"
284,"Jan 22, 2024",318.38,319.74,304.58,305.44,305.44,"948,987,847"
285,"Jan 21, 2024",316.96,321.28,316.22,318.32,318.32,"723,174,009"
286,"Jan 20, 2024",314.30,316.96,312.30,316.96,316.96,"694,855,739"
287,"Jan 19, 2024",313.29,315.64,306.38,314.30,314.30,"1,036,123,822"
288,"Jan 18, 2024",309.09,315.14,305.72,313.29,313.29,"1,105,813,150"
289,"Jan 17, 2024",315.16,315.93,307.36,309.09,309.09,"1,206,464,161"
290,"Jan 16, 2024",317.55,318.75,313.54,315.23,315.23,"1,143,877,764"
291,"Jan 15, 2024",299.03,319.59,299.03,317.57,317.57,"1,667,214,322"
292,"Jan 14, 2024",302.23,306.50,299.01,299.05,299.05,"787,643,004"
293,"Jan 13, 2024",296.63,302.92,291.52,302.23,302.23,"816,347,256"
294,"Jan 12, 2024",308.63,312.69,290.74,296.63,296.63,"1,198,386,629"
295,"Jan 11, 2024",305.22,316.72,302.65,308.70,308.70,"1,326,827,289"
296,"Jan 10, 2024",300.98,309.60,290.12,305.10,305.10,"1,199,728,038"
297,"Jan 9, 2024",304.48,306.67,296.52,300.98,300.98,"1,374,376,391"
298,"Jan 8, 2024",302.90,308.28,290.88,304.50,304.50,"1,141,697,708"
299,"Jan 7, 2024",307.79,309.88,301.09,302.89,302.89,"817,795,075"
300,"Jan 6, 2024",317.50,317.83,301.40,307.79,307.79,"1,051,283,820"
301,"Jan 5, 2024",323.62,327.04,310.65,317.45,317.45,"1,257,230,413"
302,"Jan 4, 2024",316.62,323.82,312.15,323.60,323.60,"1,285,291,962"
303,"Jan 3, 2024",312.15,332.75,301.42,316.66,316.66,"1,927,148,986"
304,"Jan 2, 2024",314.27,320.93,308.35,312.10,312.10,"1,133,024,158"
305,"Jan 1, 2024",312.39,315.75,308.10,314.41,314.41,"910,568,057"
306,"Dec 31, 2023",317.07,325.01,310.70,312.44,312.44,"953,254,184"
307,"Dec 30, 2023",313.84,320.11,313.56,317.17,317.17,"901,159,404"
308,"Dec 29, 2023",323.51,325.50,309.19,313.88,313.88,"1,415,732,360"
309,"Dec 28, 2023",323.80,337.43,321.33,323.60,323.60,"1,987,714,005"
310,"Dec 27, 2023",297.75,323.77,286.40,323.68,323.68,"1,893,987,416"
311,"Dec 26, 2023",267.07,302.71,265.09,297.69,297.69,"1,941,843,757"
312,"Dec 25, 2023",264.74,267.93,262.49,267.07,267.07,"738,674,209"
313,"Dec 24, 2023",271.38,272.59,262.78,264.72,264.72,"803,502,105"
314,"Dec 23, 2023",271.38,272.17,266.17,271.39,271.39,"695,725,248"
315,"Dec 22, 2023",271.28,276.16,265.42,271.38,271.38,"1,014,769,310"
316,"Dec 21, 2023",260.15,274.44,256.60,271.25,271.25,"1,183,480,386"
317,"Dec 20, 2023",252.63,261.56,250.77,260.11,260.11,"1,053,279,744"
318,"Dec 19, 2023",241.35,254.57,241.35,252.64,252.64,"1,254,351,945"
319,"Dec 18, 2023",239.25,241.35,232.75,241.35,241.35,"871,708,609"
320,"Dec 17, 2023",244.35,244.43,239.23,239.31,239.31,"650,163,942"
321,"Dec 16, 2023",244.90,248.09,243.45,244.35,244.35,"651,447,427"
322,"Dec 15, 2023",253.52,253.55,243.87,244.90,244.90,"769,388,533"
323,"Dec 14, 2023",252.41,254.09,248.73,253.54,253.54,"876,150,236"
324,"Dec 13, 2023",254.40,255.56,244.81,252.42,252.42,"1,052,163,656"
325,"Dec 12, 2023",246.37,256.71,245.99,254.49,254.49,"1,394,681,963"
