,Date,Open,High,Low,Close,Adj Close,Volume
323,"Dec 14, 2023",70.75,76.18,69.86,75.62,75.62,"2,464,938,440"
324,"Dec 13, 2023",68.53,72.35,64.37,70.77,70.77,"2,414,610,075"
325,"Dec 12, 2023",70.34,72.34,65.97,68.54,68.54,"2,366,453,484"
326,"Dec 11, 2023",74.71,74.84,67.22,70.37,70.37,"3,729,540,309"
327,"Dec 10, 2023",72.27,74.72,70.92,74.71,74.71,"1,849,363,354"
328,"Dec 9, 2023",74.99,77.50,72.04,72.26,72.26,"2,893,248,364"
329,"Dec 8, 2023",67.85,75.13,67.84,75.00,75.00,"3,612,712,432"
330,"Dec 7, 2023",61.93,69.30,61.87,67.84,67.84,"3,002,455,075"
331,"Dec 6, 2023",60.98,66.38,60.98,61.90,61.90,"3,030,993,886"
332,"Dec 5, 2023",61.53,62.54,59.25,60.99,60.99,"1,693,517,649"
333,"Dec 4, 2023",63.04,65.13,60.28,61.53,61.53,"2,211,865,569"
334,"Dec 3, 2023",63.82,65.40,62.42,63.04,63.04,"1,368,876,645"
335,"Dec 2, 2023",59.80,63.83,59.77,63.83,63.83,"1,346,327,049"
336,"Dec 1, 2023",59.24,61.76,58.78,59.80,59.80,"1,376,669,760"
337,"Nov 30, 2023",59.25,61.44,58.95,59.24,59.24,"1,263,841,021"
338,"Nov 29, 2023",58.19,61.65,57.86,59.25,59.25,"1,941,361,674"
339,"Nov 28, 2023",55.06,58.61,54.09,58.19,58.19,"1,412,314,015"
340,"Nov 27, 2023",57.63,58.02,53.71,55.06,55.06,"1,237,763,215"
341,"Nov 26, 2023",58.85,58.96,56.51,57.64,57.64,"871,154,750"
342,"Nov 25, 2023",56.87,59.65,56.33,58.85,58.85,"1,183,793,273"
343,"Nov 24, 2023",56.58,58.69,56.35,56.87,56.87,"1,146,346,831"
344,"Nov 23, 2023",57.58,59.47,56.29,56.60,56.60,"1,379,316,733"
345,"Nov 22, 2023",52.00,58.79,51.74,57.59,57.59,"1,985,653,842"
346,"Nov 21, 2023",56.54,57.37,51.56,52.00,52.00,"2,440,890,238"
347,"Nov 20, 2023",61.37,61.37,56.35,56.53,56.53,"1,937,313,546"
348,"Nov 19, 2023",58.52,62.02,56.88,61.39,61.39,"1,998,656,461"
349,"Nov 18, 2023",58.39,59.28,55.06,58.51,58.51,"1,942,321,169"
350,"Nov 17, 2023",57.92,60.42,54.55,58.42,58.42,"3,185,454,735"
351,"Nov 16, 2023",65.54,67.99,56.81,57.87,57.87,"3,922,608,772"
352,"Nov 15, 2023",56.84,66.87,56.31,65.53,65.53,"3,793,937,162"
353,"Nov 14, 2023",51.90,57.73,51.71,56.84,56.84,"3,195,616,616"
354,"Nov 13, 2023",56.18,59.71,51.91,51.91,51.91,"2,942,685,126"
355,"Nov 12, 2023",56.13,61.71,54.94,56.15,56.15,"2,987,356,952"
356,"Nov 11, 2023",56.64,63.42,54.04,56.10,56.10,"4,182,963,132"
357,"Nov 10, 2023",45.44,57.35,45.22,56.64,56.64,"3,795,204,638"
358,"Nov 9, 2023",43.18,48.70,42.61,45.44,45.44,"2,830,770,419"
359,"Nov 8, 2023",43.09,43.81,42.39,43.19,43.19,"1,009,177,437"
360,"Nov 7, 2023",42.14,44.43,40.32,43.09,43.09,"1,780,187,159"
361,"Nov 6, 2023",41.24,42.16,39.83,42.13,42.13,"1,010,459,088"
362,"Nov 5, 2023",42.37,42.80,40.38,41.24,41.24,"884,855,278"
363,"Nov 4, 2023",39.52,42.70,39.17,42.35,42.35,"1,454,107,898"
364,"Nov 3, 2023",40.21,40.23,38.22,39.52,39.52,"1,755,955,299"
365,"Nov 2, 2023",41.39,44.49,38.98,40.21,40.21,"2,583,692,673"
366,"Nov 1, 2023",38.51,46.25,37.96,41.46,41.46,"3,630,725,002"
367,"Oct 31, 2023",34.96,38.55,34.91,38.52,38.52,"1,577,034,191"
368,"Oct 30, 2023",32.82,35.17,32.39,34.96,34.96,"1,099,930,941"
369,"Oct 29, 2023",31.65,33.13,31.43,32.82,32.82,"507,672,244"
370,"Oct 28, 2023",31.74,32.48,31.51,31.65,31.65,"380,462,073"
371,"Oct 27, 2023",32.78,33.30,31.53,31.74,31.74,"870,812,666"
372,"Oct 26, 2023",32.46,33.22,30.80,32.78,32.78,"1,015,617,285"
373,"Oct 25, 2023",30.15,33.69,30.06,32.46,32.46,"1,458,706,203"
374,"Oct 24, 2023",31.85,32.36,29.70,30.15,30.15,"1,450,364,573"
375,"Oct 23, 2023",29.26,32.47,28.90,31.85,31.85,"1,581,590,969"
376,"Oct 22, 2023",29.38,29.97,28.21,29.04,29.04,"665,340,924"
377,"Oct 21, 2023",27.03,30.14,26.71,29.39,29.39,"1,160,814,433"
378,"Oct 20, 2023",24.94,27.32,24.77,27.03,27.03,"910,991,447"
379,"Oct 19, 2023",23.43,25.39,23.26,24.94,24.94,"663,249,208"
380,"Oct 18, 2023",23.96,24.30,23.42,23.43,23.43,"362,606,644"
381,"Oct 17, 2023",23.98,24.49,23.64,23.96,23.96,"520,830,665"
382,"Oct 16, 2023",21.92,24.41,21.92,23.98,23.98,"726,713,710"
383,"Oct 15, 2023",22.01,22.14,21.71,21.92,21.92,"178,940,996"
384,"Oct 14, 2023",21.83,22.20,21.82,22.01,22.01,"174,004,594"
385,"Oct 13, 2023",21.30,22.16,21.13,21.83,21.83,"269,268,807"
386,"Oct 12, 2023",22.01,22.02,21.07,21.30,21.30,"283,320,977"
387,"Oct 11, 2023",22.11,22.39,21.68,22.01,22.01,"278,925,381"
388,"Oct 10, 2023",22.12,22.46,21.74,22.11,22.11,"241,087,146"
389,"Oct 9, 2023",23.24,23.35,21.81,22.12,22.12,"356,967,743"
390,"Oct 8, 2023",23.29,23.61,23.14,23.25,23.25,"190,670,414"
391,"Oct 7, 2023",23.42,24.10,23.12,23.29,23.29,"278,403,509"
392,"Oct 6, 2023",22.69,23.71,22.69,23.42,23.42,"402,665,506"
393,"Oct 5, 2023",23.15,23.72,22.63,22.69,22.69,"361,288,781"
394,"Oct 4, 2023",23.56,23.75,22.69,23.14,23.14,"429,268,875"
395,"Oct 3, 2023",23.37,24.66,23.30,23.55,23.55,"653,491,878"
396,"Oct 2, 2023",23.84,24.60,22.98,23.37,23.37,"658,084,028"
397,"Oct 1, 2023",21.39,24.40,21.17,23.84,23.84,"637,123,111"
398,"Sep 30, 2023",20.30,21.73,20.12,21.40,21.40,"328,987,954"
399,"Sep 29, 2023",19.96,20.42,19.88,20.30,20.30,"219,571,069"
400,"Sep 28, 2023",19.13,19.96,19.11,19.96,19.96,"225,954,938"
401,"Sep 27, 2023",19.02,19.45,18.77,19.13,19.13,"210,385,139"
402,"Sep 26, 2023",19.40,19.51,18.94,19.02,19.02,"170,201,883"
403,"Sep 25, 2023",19.37,19.70,19.22,19.40,19.40,"163,848,456"
404,"Sep 24, 2023",19.47,19.66,19.31,19.37,19.37,"115,380,619"
405,"Sep 23, 2023",19.44,19.56,19.31,19.47,19.47,"97,379,053"
406,"Sep 22, 2023",19.48,19.77,19.22,19.44,19.44,"170,874,161"
407,"Sep 21, 2023",20.30,20.30,19.37,19.48,19.48,"253,809,695"
408,"Sep 20, 2023",20.04,20.48,19.85,20.30,20.30,"233,206,126"
409,"Sep 19, 2023",19.66,20.36,19.61,20.04,20.04,"253,895,801"
410,"Sep 18, 2023",18.83,20.10,18.65,19.66,19.66,"316,245,106"
411,"Sep 17, 2023",19.14,19.14,18.71,18.83,18.83,"112,594,680"
412,"Sep 16, 2023",19.17,19.42,18.92,19.14,19.14,"146,477,836"
413,"Sep 15, 2023",18.84,19.41,18.59,19.17,19.17,"205,202,282"
414,"Sep 14, 2023",18.40,19.27,18.40,18.84,18.84,"349,380,172"
415,"Sep 13, 2023",17.93,18.51,17.74,18.40,18.40,"356,729,875"
416,"Sep 12, 2023",17.74,18.66,17.61,17.93,17.93,"361,388,393"
417,"Sep 11, 2023",18.25,18.41,17.46,17.74,17.74,"380,225,621"
418,"Sep 10, 2023",19.45,19.45,17.87,18.25,18.25,"520,683,204"
419,"Sep 9, 2023",19.60,19.60,19.40,19.45,19.45,"101,925,453"
420,"Sep 8, 2023",19.89,20.21,19.42,19.60,19.60,"219,114,497"
421,"Sep 7, 2023",19.62,19.97,19.37,19.89,19.89,"242,438,252"
422,"Sep 6, 2023",20.27,20.35,19.22,19.62,19.62,"313,630,984"
423,"Sep 5, 2023",19.50,20.55,19.09,20.27,20.27,"387,328,289"
424,"Sep 4, 2023",19.58,19.95,19.24,19.50,19.50,"220,024,399"
425,"Sep 3, 2023",19.49,19.66,19.28,19.58,19.58,"164,570,332"
426,"Sep 2, 2023",19.33,19.67,19.19,19.49,19.49,"200,858,690"
427,"Sep 1, 2023",19.73,19.91,19.09,19.33,19.33,"286,842,939"
428,"Aug 31, 2023",20.83,21.01,19.55,19.74,19.74,"343,649,256"
429,"Aug 30, 2023",21.78,21.93,20.64,20.83,20.83,"292,322,455"
430,"Aug 29, 2023",20.56,21.98,20.13,21.78,21.78,"469,679,540"
431,"Aug 28, 2023",20.79,20.79,20.17,20.56,20.56,"200,600,033"
432,"Aug 27, 2023",20.28,20.87,20.26,20.79,20.79,"177,496,132"
433,"Aug 26, 2023",20.39,20.40,20.22,20.28,20.28,"144,065,112"
434,"Aug 25, 2023",21.04,21.05,20.15,20.39,20.39,"278,312,420"
435,"Aug 24, 2023",21.71,21.99,20.75,21.03,21.03,"328,472,951"
436,"Aug 23, 2023",20.55,21.75,20.45,21.70,21.70,"404,686,524"
437,"Aug 22, 2023",21.21,21.25,19.74,20.55,20.55,"381,594,696"
438,"Aug 21, 2023",21.77,21.78,20.68,21.21,21.21,"339,125,910"
439,"Aug 20, 2023",21.88,22.00,21.63,21.77,21.77,"198,853,112"
440,"Aug 19, 2023",21.34,22.15,21.32,21.88,21.88,"244,048,976"
441,"Aug 18, 2023",21.71,22.17,21.09,21.34,21.34,"411,279,768"
442,"Aug 17, 2023",22.81,23.38,20.30,21.71,21.71,"620,931,325"
443,"Aug 16, 2023",23.90,23.99,22.49,22.81,22.81,"441,171,937"
444,"Aug 15, 2023",25.15,25.24,23.76,23.90,23.90,"424,193,111"
445,"Aug 14, 2023",24.24,25.23,24.10,25.14,25.14,"359,715,099"
446,"Aug 13, 2023",24.91,24.91,24.24,24.24,24.24,"263,449,955"
447,"Aug 12, 2023",24.59,25.11,24.41,24.91,24.91,"253,389,584"
448,"Aug 11, 2023",24.61,24.87,24.36,24.58,24.58,"314,045,619"
449,"Aug 10, 2023",24.38,24.81,24.15,24.61,24.61,"339,616,018"
450,"Aug 9, 2023",24.21,24.95,24.19,24.38,24.38,"447,009,018"
451,"Aug 8, 2023",23.07,24.73,23.02,24.21,24.21,"495,649,796"
452,"Aug 7, 2023",23.19,23.50,22.49,23.07,23.07,"353,804,981"
453,"Aug 6, 2023",22.63,23.42,22.60,23.19,23.19,"320,595,154"
454,"Aug 5, 2023",22.79,22.90,22.33,22.63,22.63,"250,613,466"
455,"Aug 4, 2023",22.63,23.52,22.52,22.79,22.79,"382,245,804"
456,"Aug 3, 2023",23.14,23.35,22.54,22.64,22.64,"365,983,702"
457,"Aug 2, 2023",23.99,24.22,22.98,23.15,23.15,"393,185,796"
458,"Aug 1, 2023",23.72,24.00,23.09,24.00,24.00,"428,254,164"
459,"Jul 31, 2023",24.26,24.75,23.66,23.72,23.72,"376,948,332"
460,"Jul 30, 2023",25.17,25.19,23.85,24.26,24.26,"365,262,222"
461,"Jul 29, 2023",24.84,25.37,24.78,25.17,25.17,"265,061,245"
462,"Jul 28, 2023",25.10,25.47,24.58,24.85,24.85,"374,045,446"
463,"Jul 27, 2023",25.18,25.59,24.72,25.10,25.10,"514,211,484"
464,"Jul 26, 2023",23.28,25.52,23.21,25.18,25.18,"688,135,176"
465,"Jul 25, 2023",23.38,23.53,22.86,23.28,23.28,"346,742,173"
466,"Jul 24, 2023",24.77,24.81,23.07,23.38,23.38,"492,344,649"
467,"Jul 23, 2023",24.53,25.21,24.25,24.77,24.77,"330,741,258"
468,"Jul 22, 2023",25.54,25.95,24.31,24.54,24.54,"335,432,006"
469,"Jul 21, 2023",25.38,25.95,25.14,25.54,25.54,"410,907,584"
470,"Jul 20, 2023",26.37,26.90,25.17,25.38,25.38,"606,255,421"
471,"Jul 19, 2023",25.55,26.92,25.42,26.37,26.37,"603,189,951"
472,"Jul 18, 2023",26.87,27.05,24.82,25.54,25.54,"696,782,373"
473,"Jul 17, 2023",27.39,28.38,25.90,26.87,26.87,"970,813,262"
474,"Jul 16, 2023",27.40,28.55,26.90,27.38,27.38,"753,056,132"
475,"Jul 15, 2023",26.73,29.06,26.69,27.39,27.39,"1,323,279,744"
476,"Jul 14, 2023",26.02,30.06,25.43,26.74,26.74,"2,184,090,884"
477,"Jul 13, 2023",21.98,26.62,21.49,26.03,26.03,"1,527,996,472"
478,"Jul 12, 2023",22.09,22.71,21.83,21.98,21.98,"541,605,988"
479,"Jul 11, 2023",21.31,22.29,21.24,22.09,22.09,"453,810,523"
480,"Jul 10, 2023",21.35,21.78,20.57,21.31,21.31,"543,191,863"
481,"Jul 9, 2023",21.85,22.32,21.09,21.35,21.35,"405,174,806"
482,"Jul 8, 2023",21.49,22.40,21.36,21.86,21.86,"693,929,963"
483,"Jul 7, 2023",19.73,21.60,19.32,21.48,21.48,"988,591,308"
484,"Jul 6, 2023",18.99,20.92,18.89,19.73,19.73,"903,770,571"
485,"Jul 5, 2023",19.15,19.36,18.50,18.99,18.99,"260,416,081"
486,"Jul 4, 2023",19.24,19.88,19.10,19.14,19.14,"345,225,951"
487,"Jul 3, 2023",19.45,19.61,18.94,19.24,19.24,"324,227,812"
488,"Jul 2, 2023",18.69,19.70,18.58,19.45,19.45,"497,231,250"
489,"Jul 1, 2023",18.90,18.97,17.95,18.68,18.68,"349,552,752"
490,"Jun 30, 2023",17.97,19.86,17.31,18.90,18.90,"1,120,379,648"
491,"Jun 29, 2023",15.99,18.20,15.91,17.97,17.97,"737,633,196"
492,"Jun 28, 2023",16.62,16.63,15.75,15.99,15.99,"327,399,744"
493,"Jun 27, 2023",16.27,16.91,16.18,16.62,16.62,"259,041,273"
494,"Jun 26, 2023",16.97,17.10,16.02,16.27,16.27,"275,948,459"
495,"Jun 25, 2023",16.65,17.34,16.61,16.97,16.97,"252,839,095"
496,"Jun 24, 2023",17.15,17.52,16.46,16.65,16.65,"260,480,952"
497,"Jun 23, 2023",16.64,17.51,16.24,17.15,17.15,"386,994,632"
498,"Jun 22, 2023",17.26,17.70,16.61,16.64,16.64,"299,233,520"
499,"Jun 21, 2023",16.64,17.38,16.58,17.26,17.26,"357,788,986"
500,"Jun 20, 2023",16.08,16.67,15.76,16.64,16.64,"265,787,114"
501,"Jun 19, 2023",15.44,16.08,15.41,16.07,16.07,"163,949,883"
502,"Jun 18, 2023",15.65,15.81,15.36,15.44,15.44,"141,612,316"
503,"Jun 17, 2023",15.31,16.07,15.19,15.65,15.65,"206,436,912"
504,"Jun 16, 2023",14.76,15.40,14.47,15.31,15.31,"232,544,705"
505,"Jun 15, 2023",14.49,15.01,14.21,14.76,14.76,"329,864,409"
506,"Jun 14, 2023",15.02,15.31,14.20,14.49,14.49,"296,502,336"
507,"Jun 13, 2023",15.20,15.87,14.82,15.02,15.02,"363,876,713"
508,"Jun 12, 2023",15.56,15.61,14.82,15.20,15.20,"384,209,938"
509,"Jun 11, 2023",15.65,16.12,15.20,15.56,15.56,"446,176,848"
510,"Jun 10, 2023",17.38,17.39,13.38,15.66,15.66,"1,230,339,924"
511,"Jun 9, 2023",18.91,19.30,17.16,17.38,17.38,"463,344,687"
512,"Jun 8, 2023",18.64,19.08,18.29,18.91,18.91,"258,460,307"
513,"Jun 7, 2023",20.40,20.49,18.55,18.63,18.63,"390,444,801"
514,"Jun 6, 2023",20.06,20.68,19.32,20.40,20.40,"441,408,235"
515,"Jun 5, 2023",21.82,22.04,19.42,20.08,20.08,"594,214,946"
516,"Jun 4, 2023",21.16,22.28,21.06,21.82,21.82,"317,802,167"
517,"Jun 3, 2023",21.26,21.34,21.02,21.16,21.16,"144,933,830"
518,"Jun 2, 2023",20.50,21.36,20.38,21.26,21.26,"237,609,887"
519,"Jun 1, 2023",20.82,20.97,20.46,20.50,20.50,"209,047,110"
520,"May 31, 2023",21.26,21.32,20.47,20.82,20.82,"246,152,341"
521,"May 30, 2023",20.59,21.38,20.52,21.25,21.25,"367,512,387"
522,"May 29, 2023",20.80,20.97,20.30,20.59,20.59,"228,295,637"
523,"May 28, 2023",20.43,21.15,20.34,20.80,20.80,"291,460,886"
524,"May 27, 2023",19.37,20.50,19.35,20.43,20.43,"179,682,882"
525,"May 26, 2023",19.26,19.54,19.12,19.37,19.37,"140,228,468"
526,"May 25, 2023",19.22,19.53,18.89,19.26,19.26,"194,537,149"
527,"May 24, 2023",20.04,20.06,18.91,19.22,19.22,"297,840,141"
528,"May 23, 2023",19.54,20.15,19.45,20.04,20.04,"258,761,187"
529,"May 22, 2023",19.61,19.98,19.38,19.54,19.54,"216,922,971"
530,"May 21, 2023",20.29,20.38,19.51,19.61,19.61,"210,641,913"
531,"May 20, 2023",20.35,20.36,20.15,20.29,20.29,"121,021,517"
532,"May 19, 2023",20.35,20.56,20.31,20.35,20.35,"149,073,606"
533,"May 18, 2023",21.07,21.07,20.17,20.35,20.35,"293,327,002"
534,"May 17, 2023",20.68,21.17,20.50,21.07,21.07,"279,742,763"
535,"May 16, 2023",21.01,21.12,20.48,20.68,20.68,"279,283,146"
536,"May 15, 2023",20.95,21.49,20.65,21.01,21.01,"307,353,987"
537,"May 14, 2023",20.87,21.24,20.67,20.95,20.95,"184,522,451"
538,"May 13, 2023",20.92,21.25,20.82,20.87,20.87,"224,618,367"
539,"May 12, 2023",20.23,20.93,19.86,20.91,20.91,"362,726,295"
540,"May 11, 2023",20.96,20.96,19.86,20.23,20.23,"376,535,594"
541,"May 10, 2023",20.68,21.30,20.17,20.95,20.95,"490,700,208"
542,"May 9, 2023",20.66,20.96,20.46,20.68,20.68,"272,780,907"
543,"May 8, 2023",21.81,21.81,20.26,20.66,20.66,"553,548,056"
544,"May 7, 2023",21.97,22.74,21.81,21.84,21.84,"303,626,005"
545,"May 6, 2023",22.83,23.22,21.73,21.97,21.97,"351,934,449"
546,"May 5, 2023",21.73,23.03,21.71,22.83,22.83,"423,211,212"
547,"May 4, 2023",22.22,22.44,21.65,21.73,21.73,"291,826,693"
548,"May 3, 2023",22.27,22.27,21.28,22.22,22.22,"445,797,367"
549,"May 2, 2023",21.99,22.37,21.77,22.26,22.26,"296,722,866"
550,"May 1, 2023",22.83,22.88,21.64,21.99,21.99,"438,350,469"
551,"Apr 30, 2023",23.18,23.93,22.83,22.83,22.83,"368,042,267"
552,"Apr 29, 2023",23.37,23.75,22.99,23.18,23.18,"369,964,075"
553,"Apr 28, 2023",22.34,23.46,22.21,23.37,23.37,"511,781,472"
554,"Apr 27, 2023",21.28,22.48,21.23,22.34,22.34,"509,745,191"
555,"Apr 26, 2023",21.93,22.92,20.57,21.28,21.28,"690,088,236"
556,"Apr 25, 2023",21.39,21.94,20.78,21.93,21.93,"367,752,382"
557,"Apr 24, 2023",21.48,21.95,21.08,21.39,21.39,"358,681,450"
558,"Apr 23, 2023",21.82,22.22,21.07,21.48,21.48,"314,447,869"
559,"Apr 22, 2023",21.28,21.95,21.11,21.82,21.82,"246,809,009"
560,"Apr 21, 2023",22.18,22.38,21.13,21.28,21.28,"489,546,774"
561,"Apr 20, 2023",22.70,23.12,21.66,22.18,22.18,"658,826,580"
562,"Apr 19, 2023",24.85,24.94,22.27,22.71,22.71,"836,873,906"
563,"Apr 18, 2023",24.56,25.42,24.10,24.85,24.85,"487,693,856"
564,"Apr 17, 2023",25.36,25.94,24.41,24.56,24.56,"789,077,237"
565,"Apr 16, 2023",24.08,25.45,23.95,25.36,25.36,"466,841,333"
566,"Apr 15, 2023",24.77,24.77,23.87,24.08,24.08,"379,745,930"
567,"Apr 14, 2023",24.44,25.46,23.82,24.77,24.77,"859,037,933"
568,"Apr 13, 2023",23.81,25.24,23.70,24.43,24.43,"792,335,438"
569,"Apr 12, 2023",23.02,24.34,22.42,23.99,23.99,"1,204,250,258"
570,"Apr 11, 2023",20.88,23.64,20.86,23.02,23.02,"1,083,533,914"
571,"Apr 10, 2023",20.30,20.94,20.12,20.88,20.88,"224,169,192"
572,"Apr 9, 2023",20.04,20.42,19.96,20.30,20.30,"152,580,905"
573,"Apr 8, 2023",20.47,20.71,19.95,20.04,20.04,"194,413,927"
574,"Apr 7, 2023",20.61,20.77,20.27,20.47,20.47,"171,660,856"
575,"Apr 6, 2023",20.97,20.97,20.51,20.61,20.61,"222,557,225"
576,"Apr 5, 2023",20.92,21.32,20.67,20.97,20.97,"324,885,702"
577,"Apr 4, 2023",20.44,21.24,20.35,20.92,20.92,"305,630,170"
578,"Apr 3, 2023",20.54,20.93,20.02,20.44,20.44,"437,266,506"
579,"Apr 2, 2023",21.09,21.29,20.32,20.54,20.54,"229,561,591"
580,"Apr 1, 2023",21.17,21.31,20.86,20.98,20.98,"209,186,327"
581,"Mar 31, 2023",20.55,21.44,20.16,21.17,21.17,"352,864,960"
582,"Mar 30, 2023",21.11,21.59,20.23,20.55,20.55,"472,449,267"
583,"Mar 29, 2023",20.47,21.51,20.46,21.11,21.11,"378,726,667"
584,"Mar 28, 2023",19.92,20.76,19.67,20.47,20.47,"347,656,506"
585,"Mar 27, 2023",20.98,20.98,19.51,19.92,19.92,"359,607,077"
586,"Mar 26, 2023",20.44,21.13,20.35,20.98,20.98,"226,663,968"
587,"Mar 25, 2023",20.68,20.95,20.18,20.45,20.45,"272,949,711"
588,"Mar 24, 2023",22.21,22.26,20.36,20.68,20.68,"547,225,198"
589,"Mar 23, 2023",21.48,22.70,21.22,22.22,22.22,"555,730,954"
590,"Mar 22, 2023",22.61,23.07,21.15,21.48,21.48,"851,680,842"
591,"Mar 21, 2023",22.18,23.22,21.64,22.62,22.62,"745,081,556"
592,"Mar 20, 2023",21.90,23.83,21.59,22.18,22.18,"1,147,250,538"
593,"Mar 19, 2023",21.20,22.45,21.20,21.90,21.90,"475,166,077"
594,"Mar 18, 2023",21.63,22.86,21.14,21.20,21.20,"789,771,840"
595,"Mar 17, 2023",19.73,21.68,19.50,21.63,21.63,"623,518,286"
596,"Mar 16, 2023",19.30,19.88,19.04,19.73,19.73,"438,673,097"
597,"Mar 15, 2023",20.94,21.49,18.83,19.29,19.29,"816,614,774"
598,"Mar 14, 2023",20.43,22.11,19.91,20.93,20.93,"1,130,224,251"
599,"Mar 13, 2023",20.31,21.34,18.96,20.43,20.43,"1,161,164,364"
600,"Mar 12, 2023",18.22,20.39,17.94,20.31,20.31,"666,940,879"
601,"Mar 11, 2023",18.24,18.85,17.17,18.23,18.23,"696,894,876"
602,"Mar 10, 2023",17.31,18.32,16.12,18.24,18.24,"944,032,048"
603,"Mar 9, 2023",18.42,18.69,16.94,17.31,17.31,"754,162,560"
604,"Mar 8, 2023",20.24,20.33,18.29,18.42,18.42,"620,543,521"
605,"Mar 7, 2023",20.63,20.89,19.82,20.24,20.24,"394,901,279"
606,"Mar 6, 2023",20.98,21.10,20.52,20.64,20.64,"318,022,843"
607,"Mar 5, 2023",20.97,21.62,20.90,20.98,20.98,"278,729,462"
608,"Mar 4, 2023",21.40,21.54,20.37,20.97,20.97,"249,364,880"
609,"Mar 3, 2023",21.99,22.00,20.54,21.40,21.40,"489,228,523"
610,"Mar 2, 2023",22.51,22.58,21.73,21.98,21.98,"322,545,445"
611,"Mar 1, 2023",21.91,22.80,21.74,22.51,22.51,"346,532,018"
612,"Feb 28, 2023",22.69,22.73,21.83,21.92,21.92,"351,065,863"
613,"Feb 27, 2023",23.26,23.37,22.40,22.69,22.69,"475,987,023"
614,"Feb 26, 2023",22.52,23.48,22.32,23.26,23.26,"370,371,591"
615,"Feb 25, 2023",23.06,23.27,21.64,22.52,22.52,"547,286,025"
616,"Feb 24, 2023",23.90,24.06,22.64,23.05,23.05,"612,377,428"
617,"Feb 23, 2023",24.18,24.64,23.68,23.90,23.90,"579,213,279"
618,"Feb 22, 2023",24.95,25.14,23.38,24.18,24.18,"892,548,647"
619,"Feb 21, 2023",26.18,26.42,24.67,24.95,24.95,"925,847,245"
620,"Feb 20, 2023",24.85,26.93,24.34,26.18,26.18,"1,459,545,676"
621,"Feb 19, 2023",23.48,25.52,23.27,24.84,24.84,"993,875,671"
622,"Feb 18, 2023",23.17,23.76,22.97,23.48,23.48,"370,892,073"
623,"Feb 17, 2023",22.28,23.49,22.15,23.17,23.17,"580,803,415"
624,"Feb 16, 2023",23.88,24.03,22.26,22.29,22.29,"885,086,333"
625,"Feb 15, 2023",21.82,23.90,21.50,23.88,23.88,"747,616,299"
626,"Feb 14, 2023",20.78,22.25,20.71,21.82,21.82,"865,868,623"
627,"Feb 13, 2023",21.49,21.53,19.87,20.79,20.79,"693,292,656"
628,"Feb 12, 2023",20.83,22.26,20.65,21.49,21.49,"532,943,787"
629,"Feb 11, 2023",20.13,20.86,20.12,20.83,20.83,"267,159,267"
630,"Feb 10, 2023",20.45,21.12,19.84,20.13,20.13,"654,189,930"
631,"Feb 9, 2023",23.20,23.28,20.20,20.45,20.45,"797,436,250"
632,"Feb 8, 2023",23.86,24.15,22.88,23.19,23.19,"534,148,944"
633,"Feb 7, 2023",22.70,23.90,22.61,23.86,23.86,"625,438,600"
634,"Feb 6, 2023",23.49,23.69,22.60,22.71,22.71,"449,884,793"
635,"Feb 5, 2023",24.32,24.43,23.12,23.49,23.49,"578,466,008"
636,"Feb 4, 2023",24.68,24.89,24.32,24.32,24.32,"321,758,043"
637,"Feb 3, 2023",24.26,25.00,24.12,24.68,24.68,"643,813,200"
638,"Feb 2, 2023",24.99,26.04,24.25,24.27,24.27,"1,017,290,364"
639,"Feb 1, 2023",23.95,25.13,22.64,24.99,24.99,"984,317,489"
640,"Jan 31, 2023",23.95,24.34,23.59,23.95,23.95,"617,019,880"
641,"Jan 30, 2023",26.14,26.25,23.49,23.95,23.95,"1,084,170,329"
642,"Jan 29, 2023",23.98,26.65,23.83,26.13,26.13,"1,131,621,628"
643,"Jan 28, 2023",24.41,25.02,23.84,23.98,23.98,"489,857,934"
644,"Jan 27, 2023",24.35,24.86,23.50,24.41,24.41,"682,926,581"
645,"Jan 26, 2023",24.56,25.12,23.95,24.35,24.35,"809,826,004"
646,"Jan 25, 2023",22.80,25.22,22.40,24.57,24.57,"1,166,026,842"
647,"Jan 24, 2023",24.35,25.17,22.65,22.80,22.80,"837,211,317"
648,"Jan 23, 2023",24.23,24.89,23.97,24.36,24.36,"874,649,827"
649,"Jan 22, 2023",24.62,25.39,23.76,24.23,24.23,"1,029,738,787"
650,"Jan 21, 2023",25.55,26.41,24.61,24.63,24.63,"1,948,796,870"
651,"Jan 20, 2023",21.43,25.68,21.00,25.55,25.55,"1,419,157,455"
652,"Jan 19, 2023",20.85,21.77,20.53,21.43,21.43,"799,641,392"
653,"Jan 18, 2023",22.89,23.48,20.69,20.85,20.85,"1,427,677,518"
654,"Jan 17, 2023",23.58,23.80,22.88,22.88,22.88,"926,501,252"
655,"Jan 16, 2023",22.88,24.75,22.59,23.58,23.58,"1,596,086,615"
656,"Jan 15, 2023",24.26,24.65,22.12,22.87,22.87,"1,661,787,281"
657,"Jan 14, 2023",18.29,24.57,18.27,24.25,24.25,"3,399,684,035"
658,"Jan 13, 2023",16.62,18.51,16.38,18.29,18.29,"1,037,251,176"
659,"Jan 12, 2023",16.79,16.81,15.74,16.62,16.62,"884,719,784"
660,"Jan 11, 2023",16.20,16.45,15.37,16.36,16.36,"630,606,082"
